species,genus,k_M,L_m,g,A0
Oreochromis_karongae,Oreochromis,0.0033982081052077013,6.9824,0.8425613768926777,6316.048663856602
Oreochromis_lidole,Oreochromis,0.003488484298350451,6.6103,0.8777564358811532,6026.562193727768
Oreochromis_macrochir,Oreochromis,0.0034953558712148263,7.8277,0.742015968671707,7107.035411963297
Oreochromis_mortimeri,Oreochromis,0.003533077894433958,9.2959,0.6185157918188919,8533.866393584549
Oreochromis_mossambicus,Oreochromis,0.0025498337005197746,6.101,0.8195912307292065,6736.522015796671
Oreochromis_niloticus,Oreochromis,0.029413401117989325,6.9596,0.11485279712835232,45795.908932194834
Oreochromis_shiranus,Oreochromis,0.002892791451188866,6.8053,0.9218587243337308,5696.102272924589
Oreochromis_squamipinnis,Oreochromis,0.0033102993163301405,6.8331,0.862658694279451,6133.093198677191
Oreoglanis_setiger,Oreoglanis,0.0034371236813120166,1.0171,6.35601978254115,843.4484399322446
Oreophasis_derbianus,Oreophasis,0.0028047583326532943,10.6444,1.9843932451282615,3926.3982308025907
Oreortyx_pictus,Oreortyx,0.20496057551237298,2.0439,0.04609006436530941,177319.41257366558
Oreoscoptes_montanus,Oreoscoptes,0.09708559336106438,1.7729999999999997,0.20796157929390718,37105.844747347895
Oreostruthus_fuliginosus,Oreostruthus,0.2169868256168293,1.1235,0.09174078656382186,80326.80657293058
Oreotrochilus_estella,Oreotrochilus,2.005959361222915,0.53507,0.02148456528583949,346953.69651084987
Origma_robusta,Origma,0.3559916301084065,1.0238,0.0753599329399219,97858.10419261947
Oriolus_oriolus,Oriolus,0.35428293638329683,1.4528,0.05336289087757527,141803.3415160286
Oriolus_sagittatus,Oriolus,0.09970013557669488,2.3086,0.16777764414650678,44774.36837558116
Oriolus_xanthornus,Oriolus,0.5762194526910235,1.2211,0.028418685196632855,260604.38899920642
Orius_albidipennis,Orius,1.7449307564370053,0.016,1.7205553795901507,2809.5539094325018
Orius_laevigatus,Orius,1.1539929194144145,0.014925999999999998,1.8218237434727222,2591.8665212769033
Ornithorhynchus_anatinus,Ornithorhynchus,0.025125998479636136,8.1478,0.3712993457157934,21045.007341793065
Ornithoteuthis_antillarum,Ornithoteuthis,0.028925992802004346,0.57155,1.4516727976662538,10629.040421450547
Ortalis_vetula,Ortalis,0.19659854424051218,2.8201,0.0658589200630716,152613.024883968
Orthopristis_chrysoptera,Orthopristis,0.0074326263366732955,2.4551,1.4291553787389686,4894.183768586372
Orthopristis_reddingi,Orthopristis,0.0018779715534524434,6.5790999999999995,1.468431200110254,5007.851852986816
Orthopristis_rubra,Orthopristis,0.0042915952911395236,7.1263,1.1912424250208418,4679.113666215856
Orthotomus_atrogularis,Orthotomus,1.1484265253436214,0.58638,0.033211350686449176,222417.29214109766
Orthotomus_sutorius,Orthotomus,0.10303526658281456,1.0573,0.23890393008413077,31781.019937865414
Orthriophis_taeniurus,Orthriophis,0.004579655630724345,6.4819,0.9230291442858847,12362.416276305075
Orycteropus_afer,Orycteropus,0.040329648549877424,24.1762,0.32942993415552463,24215.78921383714
Oryctolagus_cuniculus,Oryctolagus,0.018047687369717076,7.7474,0.3179527709237186,57282.87321182275
Oryctolagus_cuniculus_NZW,Oryctolagus,0.20123898700006387,5.0671,0.03729045006593426,267584.6857938954
Oryx_gazella,Oryx,0.9066175359334435,7.7656,0.0029884541965337686,2.857131874759765e6
Oryx_leucoryx,Oryx,0.004860447997113042,40.229,0.9785662463745199,8980.60992474036
Oryzias_latipes,Oryzias,0.06987798696149031,0.18883,0.799996345424003,13838.118729799933
Oryzomys_palustris,Oryzomys,0.19835681509877004,1.729,0.09472854282245662,90824.22371824672
Oryzorictes_hova,Oryzorictes,1.2471627033134673,0.9879900000000001,0.02604886342132471,312646.94520134747
Osmerus_dentex,Osmerus,0.2594612928139984,2.2844,0.04168794048883841,139349.53546797927
Osmerus_eperlanus,Osmerus,0.13952228218094911,2.8653,0.04920790147886662,108245.70268519463
Osmerus_mordax,Osmerus,0.011654047954744966,5.2401,0.47220839269217835,11610.07697277205
Osphronemus_goramy,Osphronemus,0.047147522853023704,7.1905,0.09430281696719849,56455.56117409145
Osteochilus_kahajanensis,Osteochilus,0.0016294925495549215,5.1708,2.271599760388717,3855.1817032392887
Osteochilus_vittatus,Osteochilus,0.0027258336624904856,5.4136,1.3693558688843344,6430.015089714959
Osteogeneiosus_militaris,Osteogeneiosus,0.002825611919831727,1.9504999999999997,3.144961030263691,1752.3691551316774
Osteoglossum_bicirrhosum,Osteoglossum,0.0040384615384615385,15.479999999999999,0.5945736434108528,8862.75102539968
Osteolaemus_tetraspis,Osteolaemus,0.002578884806810944,23.1407,0.556376642927364,14861.269931659332
Osteomugil_cunnesius,Osteomugil,0.003792129991376623,6.2773,0.8220350565108054,7669.510723064953
Osteopilus_septentrionalis,Osteopilus,0.0008628879167928821,3.7174,10.952709111697141,762.4885060520353
Ostorhinchus_cyanosoma,Ostorhinchus,0.012388628533789529,0.62803,3.0183420272192936,1737.2044202253314
Ostorhinchus_doederleini,Ostorhinchus,0.013330849326918623,0.65012,2.7867740226004734,1941.296740838976
Ostrea_chilensis,Ostrea,0.015444501672259437,1.3688,1.0830430501204469,2128.621963553707
Ostrea_edulis,Ostrea,0.006368310901165439,1.1819,2.3315642294189707,1071.2372819733914
Otaria_flavescens,Otaria,0.002647185569236561,28.9388,0.26452107060777563,37437.397689487596
Othos_dentex,Othos,0.0043175326860231625,9.3805,0.4890296066699928,12045.79919871538
Otis_tarda,Otis,0.14482835909402259,5.185,0.04386930714611258,168808.81602726158
Otolemur_crassicaudatus,Otolemur,0.041410647540098926,6.2697,0.20092643553748668,42367.22982316812
Otolemur_garnettii,Otolemur,0.10852637739640315,3.4341,0.07231202532021093,121774.71085610383
Otolithes_cuvieri,Otolithes,0.0065345572940833626,5.8278,0.5460834308881474,9939.802892589287
Otolithes_ruber,Otolithes,0.002711700117275726,12.5902,0.45915674219341585,11634.205000397294
Otolithoides_biauritus,Otolithoides,0.00330273459146388,15.775499999999997,0.2473595711799993,22115.082050073164
Otolithoides_pama,Otolithoides,0.0048741996311792305,2.2148,2.0381872074152745,2635.7973411846506
Otomys_irroratus,Otomys,0.04217312217149489,3.3412999999999995,0.4139502956748555,20369.31171315627
Otonycteris_hemprichii,Otonycteris,0.04602610325873162,1.6335,0.29274986015160714,33788.76243325679
Otonyctomys_hatti,Otonyctomys,0.4800851975714423,1.2017,0.06650507455180002,127084.19005549217
Otospermophilus_beecheyi,Otospermophilus,0.11899025042485015,3.2045,0.07097219469405723,118854.26892840704
Otospermophilus_variegatus,Otospermophilus,0.23446894247468056,2.547,0.030355376436069035,266298.7448288494
Ototylomys_phyllotis,Ototylomys,0.4194501529188104,1.3406,0.04427768338845573,181083.59538362856
Otus_lettia,Otus,0.047508130193759435,2.8089,0.21959512248003243,35364.537960846894
Otus_scops,Otus,0.12936263401586492,1.8223,0.08487405536377497,90772.83629424914
Otus_senegalensis,Otus,0.08289936900771383,2.1939,0.16708369257666225,48447.6730061346
Otus_sunia,Otus,0.049270917194391216,2.7953999999999994,0.2127611347492434,35176.70181425559
Ovibos_moschatus,Ovibos,0.002540258095089985,46.3925,1.0938581022080824,8333.272773147488
Ovis_ammon,Ovis,0.015117056179006747,28.2005,0.6505616758087671,13442.51686925891
Ovis_aries,Ovis,0.3197962068698094,8.3796,0.010214331182108297,963499.430317418
Ovis_canadensis,Ovis,0.0034394499155551424,31.6677,1.099252522057487,8189.422197326093
Oxygymnocypris_stewartii,Oxygymnocypris,0.2520919157185649,2.4445,0.013588079040491623,752563.7223788949
Oxymycterus_roberti,Oxymycterus,0.18266338384875003,1.7957,0.08555872229110993,92643.15070778952
Oxyporhamphus_micropterus,Oxyporhamphus,0.010595931047673767,2.3396,1.084459032961632,4849.01911182582
Oxyura_jamaicensis,Oxyura,0.020826224463456465,5.4238,0.7334631530985078,15853.795308093755
Oxyurella_longicaudis,Oxyurella,0.23122043171168957,0.028888,3.111162956739961,2243.9715512044227
Pachycara_brachycephalum,Pachycara,0.04075163759217466,1.8407,0.35566527821325844,17464.257115476452
Pachycephala_pectoralis,Pachycephala,0.6357873228879185,1.0336,0.04179564684328441,177682.53426824356
Pachycephala_schlegelii,Pachycephala,0.5485748620576972,0.95033,0.04290012530043096,172245.61065609998
Pachycephala_soror,Pachycephala,1.0297351279738098,0.8110899999999999,0.026777765079337486,276021.39848570083
Pachygrapsus_marmoratus,Pachygrapsus,0.0022652954545454543,1.1045,7.744945709909157,666.9630300475792
Pachyhynobius_shangchengensis,Pachyhynobius,0.01100565014637245,2.8275,0.9119019900759793,8293.450703221866
Pachymetopon_aeneum,Pachymetopon,0.003286284846051936,8.1124,0.5132849197941649,10962.617126241
Pachymetopon_blochii,Pachymetopon,0.002957731602677329,7.5325,0.42920020525304897,15279.664765240263
Pachymetopon_grande,Pachymetopon,0.003744328138639677,10.5131,0.38806542677718475,16436.798655783783
Pachyptila_belcheri,Pachyptila,0.06708505641925182,2.9483,0.17799462457914034,52675.466528086
Pachyptila_vittata,Pachyptila,0.07549748435726028,2.3322,0.08301565046632946,94503.11674028715
Pacifastacus_leniusculus,Pacifastacus,0.013027365626975939,3.3867,1.0714015548233442,4439.923109036509
Padogobius_bonelli,Padogobius,0.012560917211252985,1.5159,1.2712504591813567,4157.1961484618
Padogobius_nigricans,Padogobius,0.0076760472921013085,2.2416,1.406783510905317,3892.031152554745
Pagellus_acarne,Pagellus,0.0052049955377808255,2.67,1.7482484667113594,3119.10509554423
Pagellus_affinis,Pagellus,0.0024069261277430225,8.3321,0.8676747754877184,6525.072356250898
Pagellus_bellottii,Pagellus,0.003562777243497614,2.2295,3.1187635962596962,1714.324792195406
Pagellus_bogaraveo,Pagellus,0.009169774432555552,4.786,0.46394634433585913,11417.658195268092
Pagellus_erythrinus,Pagellus,0.0032670617472758553,1.481,10.513548837251568,515.1138387522478
Pagetopsis_maculatus,Pagetopsis,0.1225083705201402,1.2386,0.14809653147367666,44261.55921559481
Pagodroma_nivea,Pagodroma,0.35700891769429643,2.4277,0.038146530026189715,214546.05515654516
Pagophilus_groenlandicus,Pagophilus,0.0024155365233063477,32.7174,0.4315951889465394,26797.37226794294
Pagothenia_borchgrevinki,Pagothenia,0.3300830486567633,1.1651,0.058742040924326645,191660.1238191378
Pagrus_auratus,Pagrus,0.002759759060516916,4.2081,8.366325485113528,638.5864523945523
Pagrus_auriga,Pagrus,0.0008518232479068798,6.983200000000001,16.412000681907834,341.57029316479856
Pagrus_caeruleostictus,Pagrus,0.0026919222945579317,14.8524,0.6000274123582493,10353.849362212699
Pagrus_major,Pagrus,0.004133246097826271,3.1601,1.6893962410952237,3626.305678745649
Pagrus_pagrus,Pagrus,0.005586644815571588,1.2171,3.2586193671678,1691.364601307235
Pagurus_bernhardus,Pagurus,0.021418068181818184,0.4104400000000001,2.3336812969193903,1885.6216784242408
Palaemon_elegans,Palaemon,0.01502063460411443,0.35248,3.301178239706134,1360.5490363098331
Palaemonetes_pugio,Palaemonetes,0.06689183048447378,0.2847,1.0872656360701727,4120.794188642683
Palaemonetes_varians,Palaemonetes,0.06595105352102837,0.32865,1.0092358929916656,4423.429754142009
Paleosuchus_palpebrosus,Paleosuchus,0.0013798444649647445,17.4838,1.5834246342248213,8898.803968054968
Paleosuchus_trigonatus,Paleosuchus,0.002556172719866836,18.0725,0.5150614287254555,17699.89339234473
Palmoliparis_beckeri,Palmoliparis,0.3556091071630077,2.2543,0.014753328447206436,434857.4119394074
Pampus_argenteus,Pampus,0.005189784713566619,10.758299999999998,0.4940245216435549,10995.215332839482
Pampus_chinensis,Pampus,0.004426362767087695,7.632100000000001,0.7421310470691542,7297.407930229381
Pampusana_beccarii,Pampusana,0.11669541725350949,1.831,0.12921369068095878,56875.14397182819
Pan_paniscus,Pan,0.0020802160946523343,21.5455,0.6095365728383167,13647.042123168558
Pan_troglodytes,Pan,0.0010074340210041756,27.4288,0.9989611486101535,8340.043251695532
Pandalus_borealis,Pandalus,0.023706470798394386,0.87358,2.839663126633092,1697.1358845065213
Pandion_haliaetus,Pandion,0.19464078888995248,3.4029,0.02900309344957276,262615.057616288
Pangasianodon_hypophthalmus,Pangasianodon,0.005346689401077795,18.036100000000005,1.0398884028532314,11163.788741745337
Pangasius_pangasius,Pangasius,0.022716994603218053,7.4796,0.1404828053447938,81494.58740079284
Pangio_kuhlii,Pangio,0.00373992612411325,0.68701,7.812431140231477,676.6221864468532
Pangio_muraeniformis,Pangio,0.003528969901943373,0.58539,9.271846423480618,637.3925277710246
Pangshura_tecta,Pangshura,0.002690206748459387,9.3767,0.9497225583832952,9118.605290367968
Panopea_abbreviata,Panopea,0.007246092371679609,9.1788,0.48694616324315015,6049.244962484949
Panthera_leo,Panthera,0.008185444444854025,30.1668,0.23818214821639044,33982.35933770733
Panthera_onca,Panthera,0.20565734071598168,10.075299999999999,0.017803543620652278,452593.22661657905
Panthera_pardus,Panthera,0.004594871302646642,30.949200000000005,1.4614550366520465,5923.10001555687
Panthera_tigris,Panthera,0.002040160357697353,39.4352,1.458719365493608,5545.7213142281435
Panthera_tigris_tigris,Panthera,0.01553773471552586,27.5537,0.13762896755542042,57897.03351282825
Pantherophis_guttatus,Pantherophis,0.0032347132095591077,9.4091,1.9173511103997767,4752.562494763829
Panulirus_versicolor,Panulirus,0.00605629311678292,3.1488,1.0991053333588583,5388.96774877662
Papasula_abbotti,Papasula,0.0633390302378513,4.2063,0.05597865828925228,136032.29661329585
Papio_anubis,Papio,0.001183668646178573,18.0947,1.1433771801699346,7956.064853733683
Papio_cynocephalus,Papio,1.2606637580550217,3.4972999999999996,0.005119168247759975,2.0217129042640426e6
Papio_hamadryas,Papio,0.0023204747225359767,15.8781,0.6221785365693857,13731.620933407741
Papio_papio,Papio,0.0803554907257442,6.445500000000001,0.05306302047968008,336570.5604959556
Papio_ursinus,Papio,0.1615764483639074,6.0977,0.022908014414599193,483835.36977154406
Papyrocranus_afer,Papyrocranus,0.0028510445817288466,8.4277,0.9811988866575122,5366.356218410844
Parablennius_ruber,Parablennius,0.00429909382433792,0.67847,8.34268663734568,656.9206956116345
Parablennius_sanguinolentus,Parablennius,0.0073186443068071014,1.1014,2.212944116914502,2443.5709194046117
Parabramis_pekinensis,Parabramis,0.0030245989639347587,6.5301,0.8694272516785961,7142.851895727775
Parabuteo_unicinctus,Parabuteo,0.09042511192159156,3.825,0.06703846592493141,114441.81426908111
Paracaesio_caerulea,Paracaesio,0.00557124619869919,7.5289,0.626720162059999,14420.28084946916
Paracaesio_kusakarii,Paracaesio,0.005587246873511571,8.116,0.4703381780909941,18644.943748642843
Paracaesio_stonei,Paracaesio,0.011738081271827511,6.6657,0.2669008842730178,38647.92540186371
Paracanthobrama_guichenoti,Paracanthobrama,0.003805106938113428,6.476,0.834514502659825,6471.558597147226
Paracapoeta_erhani,Paracapoeta,0.0031413835510450813,5.8963,1.2207829058573194,4718.51018843766
Paracapoeta_trutta,Paracapoeta,0.002636008046116255,3.5248,2.48789171832885,2180.0048806907344
Paracentrotus_lividus,Paracentrotus,0.008461927620298437,0.36568999999999996,0.48299494692841044,6420.824926296166
Paracheirodon_innesi,Paracheirodon,0.017775264838255277,0.4257501264616719,2.886209130627941,3207.354680990011
Parachelon_grandisquamis,Parachelon,1.2251713694872475,1.5603,0.014060216295162138,750437.7446096697
Parachondrostoma_miegii,Parachondrostoma,0.002644161325196341,3.9425000000000003,2.1421433047284504,2684.1959215010634
Parachondrostoma_toxostoma,Parachondrostoma,0.0025068879892577033,5.4118,1.2716359041806353,4626.263070667136
Paracirrhites_arcatus,Paracirrhites,0.00236022842076532,2.0287,5.322464495677797,1025.6302445030628
Paracobitis_malapterura,Paracobitis,0.006334665046735093,1.7496,2.0173904004608696,2613.1275249347045
Paracottus_knerii,Paracottus,0.003929503801117014,1.9504,2.7473530386454095,2020.5971512643082
Paracrossochilus_acerus,Paracrossochilus,0.003951312293763761,1.5740999999999998,3.7204003794559184,1564.9770829732065
Paradigalla_brevicauda,Paradigalla,0.07292527809780337,2.9651,0.21458095898852572,35310.06757915164
Paradisaea_raggiana,Paradisaea,0.4492066603832347,1.7553,0.034833561140867414,211238.58927005943
Paradisaea_rubra,Paradisaea,0.1018353341029369,2.6509,0.15133617284460482,49014.004309838245
Paradisornis_rudolphi,Paradisornis,1.0091309493424125,1.3031000000000001,0.01700762344458699,430981.50331728527
Paradoxurus_hermaphroditus,Paradoxurus,0.018304876214736615,9.0997,0.5083422481854654,18962.486530493876
Paraechinus_aethiopicus,Paraechinus,0.010404199231373432,5.3342,0.5934799955783236,13485.706907985306
Parahucho_perryi,Parahucho,0.004522838020398224,4.655,1.0333046124308505,5061.032560628568
Parailia_pellucida,Parailia,0.002850169008018759,1.0162,7.595788732725722,748.8671349937058
Parajulis_poecilepterus,Parajulis,0.0018761053437084522,5.493,2.045229159852444,2593.7864128462784
Paralabrax_auroguttatus,Paralabrax,0.0030611463220742434,9.4326,0.9452262366692344,8162.767063053396
Paralabrax_clathratus,Paralabrax,0.0034024844771789065,8.7827,0.802395999893712,12653.43515808804
Paralabrax_maculatofasciatus,Paralabrax,0.004014673759235261,9.4335,0.5562886467217227,9988.465387275339
Paralaudakia_stoliczkana,Paralaudakia,0.0020853201044939746,3.7891,5.994821424031357,1899.4800543216938
Paralichthys_californicus,Paralichthys,0.0020116194053998687,7.4203,0.9799810351822524,5410.549266651087
Paralichthys_dentatus,Paralichthys,0.00820573878838674,9.1635,1.1181982185036043,5555.53950106581
Paralichthys_lethostigma,Paralichthys,0.0011168715883786413,3.247,4.783147902834135,1098.308480285217
Paralichthys_olivaceus,Paralichthys,0.0044105743633993475,2.7164,1.8558730413762272,3027.8411150030092
Paralichthys_orbignyanus,Paralichthys,0.0037240864859453874,2.9672,1.9372658843657422,2705.771292266797
Paralichthys_patagonicus,Paralichthys,0.3412302830078196,2.6646,0.02427955907254781,219674.35138062155
Paraliparis_bathybius,Paraliparis,0.013718186257722602,2.415,0.6499057370132728,14058.015618103542
Paraliparis_grandis,Paraliparis,0.4247902313028298,1.6348,0.03515170709164973,151446.40910658205
Paralithodes_camtschaticus,Paralithodes,0.014996693818396417,2.2059,0.6977375424651138,12369.78058016344
Paralonchurus_brasiliensis,Paralonchurus,0.0028026954163983173,1.9255,3.6615714573676157,1597.471111093302
